resume_id,job_id,x_value,selected,pair_quality,review_minutes,redundancy_cluster
1,66,-0.0,0,0.3810955464790577,11.109,73
1,67,-0.0,0,0.43788621197570493,11.109,73
1,68,-0.0,0,0.6273664657350767,11.109,73
1,69,-0.0,0,0.5187021718057008,11.109,73
1,70,-0.0,0,0.36632849041831755,11.109,73
1,71,-0.0,0,0.2518167361749016,11.109,73
1,72,-0.0,0,0.25838957922968564,11.109,73
1,73,-0.0,0,0.46536853271911055,11.109,73
1,74,-0.0,0,0.4023615455175638,11.109,73
1,75,-0.0,0,0.30417171933572346,11.109,73
1,76,-0.0,0,0.2550185634162024,11.109,73
1,77,-0.0,0,0.3120804514110678,11.109,73
1,78,-0.0,0,0.26922811044704315,11.109,73
1,79,-0.0,0,0.5482393926229571,11.109,73
1,80,-0.0,0,0.45384836884289786,11.109,73
1,81,-0.0,0,0.5518689641014868,11.109,73
1,82,-0.0,0,0.562081546473192,11.109,73
1,83,-0.0,0,0.4789496250321977,11.109,73
1,84,-0.0,0,0.4176275620893491,11.109,73
1,85,-0.0,0,0.2426629583683147,11.109,73
1,86,-0.0,0,0.44736252802754084,11.109,73
1,87,-0.0,0,0.3977177757188025,11.109,73
1,88,-0.0,0,0.4408546371364169,11.109,73
1,89,-0.0,0,0.23943784518833056,11.109,73
2,0,-0.0,0,0.3387062177670867,8.061499999999999,3
2,1,0.0,0,0.5259614290943964,8.061499999999999,3
2,2,-0.0,0,0.45274435201190016,8.061499999999999,3
2,3,-0.0,0,0.3856771996186535,8.061499999999999,3
2,4,-0.0,0,0.4775092626812689,8.061499999999999,3
2,5,-0.0,0,0.37652827900555874,8.061499999999999,3
2,6,-0.0,0,0.6488635723526501,8.061499999999999,3
2,7,-0.0,0,0.48873061568020676,8.061499999999999,3
2,8,-0.0,0,0.6224873528570962,8.061499999999999,3
2,9,-0.0,0,0.5811345155999206,8.061499999999999,3
2,10,-0.0,0,0.5769614994106298,8.061499999999999,3
2,11,-0.0,0,0.49526116530804215,8.061499999999999,3
2,12,-0.0,0,0.24256948292377267,8.061499999999999,3
2,13,-0.0,0,0.4319663885732777,8.061499999999999,3
2,14,-0.0,0,0.3542149551231057,8.061499999999999,3
2,15,-0.0,0,0.3902324265574806,8.061499999999999,3
2,16,-0.0,0,0.4080568186926279,8.061499999999999,3
2,17,-0.0,0,0.3365811654469807,8.061499999999999,3
2,18,-0.0,0,0.4146362058512675,8.061499999999999,3
2,19,-0.0,0,0.5434159768322757,8.061499999999999,3
2,20,-0.0,0,0.4800420964652129,8.061499999999999,3
2,21,-0.0,0,0.40840151482954223,8.061499999999999,3
2,22,-0.0,0,0.3490803532188638,8.061499999999999,3
2,23,-0.0,0,0.3553962311777098,8.061499999999999,3
2,24,0.0,0,0.5020818375880642,8.061499999999999,3
2,25,-0.0,0,0.40939510951565455,8.061499999999999,3
2,26,-0.0,0,0.3889419038329854,8.061499999999999,3
2,27,-0.0,0,0.4067870165205155,8.061499999999999,3
2,28,-0.0,0,0.4870866984220875,8.061499999999999,3
2,29,-0.0,0,0.3689815879061614,8.061499999999999,3
2,30,-0.0,0,0.5825980913266564,8.061499999999999,3
2,31,-0.0,0,0.4507992450698248,8.061499999999999,3
2,32,-0.0,0,0.42307196340311465,8.061499999999999,3
2,33,-0.0,0,0.48229496187888177,8.061499999999999,3
2,34,-0.0,0,0.5495978726900845,8.061499999999999,3
2,35,-0.0,0,0.47631889120484877,8.061499999999999,3
2,36,-0.0,0,0.5525590120585515,8.061499999999999,3
2,37,-0.0,0,0.45494903356797556,8.061499999999999,3
2,38,-0.0,0,0.3838603811086523,8.061499999999999,3
2,39,-0.0,0,0.4351938178368307,8.061499999999999,3
2,40,-0.0,0,0.37509283582313824,8.061499999999999,3
2,41,-0.0,0,0.4743445605381535,8.061499999999999,3
2,42,-0.0,0,0.47931232534726875,8.061499999999999,3
2,43,-0.0,0,0.5526402509377801,8.061499999999999,3
2,44,-0.0,0,0.3927812962962934,8.061499999999999,3
2,45,-0.0,0,0.363636443125235,8.061499999999999,3
2,46,-0.0,0,0.5091638856857005,8.061499999999999,3
2,47,-0.0,0,0.430211562788529,8.061499999999999,3
2,48,-0.0,0,0.3306652872490561,8.061499999999999,3
